1000, 1913675, 1, 0, 0
2000, 2087550, 1, 0, 0
3000, 2067129, 1, 0, 0
4000, 2115863, 1, 0, 0
5000, 2066767, 1, 0, 0
6000, 2125705, 1, 0, 0
7000, 2061805, 1, 0, 0
8000, 2031828, 1, 0, 0
9000, 2102199, 1, 0, 0
10000, 2047176, 1, 0, 0
11000, 2088856, 1, 0, 0
12000, 2130044, 1, 0, 0
13000, 2096550, 1, 0, 0
14000, 2111573, 1, 0, 0
15000, 2128127, 1, 0, 0
16000, 2044972, 1, 0, 0
17000, 2080927, 1, 0, 0
18000, 2086245, 1, 0, 0
19000, 2061788, 1, 0, 0
20000, 2103770, 1, 0, 0
21000, 2075842, 1, 0, 0
22000, 2122727, 1, 0, 0
23000, 2054187, 1, 0, 0
24000, 2135548, 1, 0, 0
25000, 2030945, 1, 0, 0
26000, 2116067, 1, 0, 0
27000, 2110968, 1, 0, 0
28000, 2106902, 1, 0, 0
29000, 2093785, 1, 0, 0
30000, 2123315, 1, 0, 0
31000, 2105185, 1, 0, 0
32000, 2079188, 1, 0, 0
33000, 2114614, 1, 0, 0
34000, 2056347, 1, 0, 0
35000, 2078695, 1, 0, 0
36000, 2143531, 1, 0, 0
37000, 2085142, 1, 0, 0
38000, 2046211, 1, 0, 0
39000, 2100838, 1, 0, 0
40000, 2080428, 1, 0, 0
41000, 2073243, 1, 0, 0
42000, 2059534, 1, 0, 0
43000, 2117119, 1, 0, 0
44000, 2154399, 1, 0, 0
45000, 2003046, 1, 0, 0
46000, 2092471, 1, 0, 0
47000, 2048331, 1, 0, 0
48000, 2174956, 1, 0, 0
49000, 2076370, 1, 0, 0
50000, 2064062, 1, 0, 0
51000, 2129659, 1, 0, 0
52000, 2059802, 1, 0, 0
53000, 2099148, 1, 0, 0
54000, 2066315, 1, 0, 0
55000, 2097371, 1, 0, 0
56000, 2090398, 1, 0, 0
57000, 2171366, 1, 0, 0
58000, 2066269, 1, 0, 0
59000, 2079995, 1, 0, 0
60000, 2116283, 1, 0, 0
61000, 2079368, 1, 0, 0
62000, 2074286, 1, 0, 0
63000, 2126018, 1, 0, 0
64000, 2063164, 1, 0, 0
65000, 2052356, 1, 0, 0
66000, 2132521, 1, 0, 0
67000, 2099528, 1, 0, 0
68000, 2119547, 1, 0, 0
69000, 2086208, 1, 0, 0
70000, 2075801, 1, 0, 0
71000, 2082119, 1, 0, 0
72000, 2163692, 1, 0, 0
73000, 2027731, 1, 0, 0
74000, 2110243, 1, 0, 0
75000, 2131281, 1, 0, 0
76000, 2106545, 1, 0, 0
77006, 2086620, 1, 0, 0
78000, 2125363, 1, 0, 0
79000, 2048801, 1, 0, 0
80000, 2078061, 1, 0, 0
81000, 2106245, 1, 0, 0
82000, 2089632, 1, 0, 0
83000, 2145886, 1, 0, 0
84000, 2049771, 1, 0, 0
85000, 2065377, 1, 0, 0
86000, 2160053, 1, 0, 0
87000, 2043543, 1, 0, 0
88000, 2069024, 1, 0, 0
89000, 2141495, 1, 0, 0
90000, 2055734, 1, 0, 0
91000, 2108468, 1, 0, 0
92000, 2138890, 1, 0, 0
93000, 2077289, 1, 0, 0
94000, 2067969, 1, 0, 0
95000, 2124311, 1, 0, 0
96000, 2100215, 1, 0, 0
97000, 2133175, 1, 0, 0
98000, 2063417, 1, 0, 0
99000, 2042709, 1, 0, 0
100000, 2088218, 1, 0, 0
101000, 2089357, 1, 0, 0
102000, 2050166, 1, 0, 0
103000, 2154762, 1, 0, 0
104000, 2036673, 1, 0, 0
105000, 2056947, 1, 0, 0
106000, 2111709, 1, 0, 0
107000, 2051344, 1, 0, 0
108000, 2083507, 1, 0, 0
109000, 2139832, 1, 0, 0
110000, 2084243, 1, 0, 0
111000, 2072347, 1, 0, 0
112000, 2133115, 1, 0, 0
113000, 2067414, 1, 0, 0
114000, 2067274, 1, 0, 0
115000, 2152853, 1, 0, 0
116000, 2018665, 1, 0, 0
117000, 2130665, 1, 0, 0
118000, 2092398, 1, 0, 0
119000, 2094782, 1, 0, 0
120000, 2128673, 1, 0, 0
121000, 2092087, 1, 0, 0
122000, 2135773, 1, 0, 0
123000, 2060893, 1, 0, 0
124000, 2042212, 1, 0, 0
125000, 2122241, 1, 0, 0
126000, 2056685, 1, 0, 0
127000, 2126617, 1, 0, 0
128000, 2098360, 1, 0, 0
129000, 2088428, 1, 0, 0
130000, 2052228, 1, 0, 0
131000, 2102404, 1, 0, 0
132000, 2076963, 1, 0, 0
133000, 2096471, 1, 0, 0
134000, 2120236, 1, 0, 0
135000, 2034087, 1, 0, 0
136000, 2104818, 1, 0, 0
137000, 2058631, 1, 0, 0
138000, 2080407, 1, 0, 0
139000, 2151195, 1, 0, 0
140000, 2061516, 1, 0, 0
141000, 2125061, 1, 0, 0
142000, 2117995, 1, 0, 0
143000, 2073044, 1, 0, 0
144000, 2089697, 1, 0, 0
145000, 2122710, 1, 0, 0
146000, 2050984, 1, 0, 0
147000, 2147507, 1, 0, 0
148000, 2090202, 1, 0, 0
149000, 2052526, 1, 0, 0
150000, 2149443, 1, 0, 0
151000, 2058454, 1, 0, 0
152000, 2116169, 1, 0, 0
153000, 2087257, 1, 0, 0
154000, 2049340, 1, 0, 0
155000, 2117542, 1, 0, 0
156000, 2080479, 1, 0, 0
157000, 2067871, 1, 0, 0
158000, 2160289, 1, 0, 0
159000, 2068599, 1, 0, 0
160000, 2063765, 1, 0, 0
161000, 2153015, 1, 0, 0
162000, 2058687, 1, 0, 0
163000, 2084981, 1, 0, 0
164000, 2105434, 1, 0, 0
165000, 2083399, 1, 0, 0
166000, 2066124, 1, 0, 0
167000, 2117645, 1, 0, 0
168000, 2099951, 1, 0, 0
169000, 2087706, 1, 0, 0
170000, 2089036, 1, 0, 0
171000, 2106721, 1, 0, 0
172000, 2048003, 1, 0, 0
173000, 2144272, 1, 0, 0
174000, 2083721, 1, 0, 0
175000, 2100747, 1, 0, 0
176000, 2080219, 1, 0, 0
177000, 2106526, 1, 0, 0
178000, 2077990, 1, 0, 0
179000, 2114640, 1, 0, 0
180000, 2078692, 1, 0, 0
180000, 2133612, 1, 0, 0
