1001, 14687394, 0, 0, 0
2001, 16921993, 0, 0, 0
3000, 16748521, 0, 0, 0
4006, 16390156, 0, 0, 0
5000, 17063290, 0, 0, 0
6000, 16817905, 0, 0, 0
7005, 16480028, 0, 0, 0
8000, 16869274, 0, 0, 0
9000, 16632006, 0, 0, 0
10000, 16756515, 0, 0, 0
11000, 16770091, 0, 0, 0
12009, 16792781, 0, 0, 0
13000, 16973028, 0, 0, 0
14000, 16555014, 0, 0, 0
15000, 16805751, 0, 0, 0
16004, 16572326, 0, 0, 0
17000, 17021906, 0, 0, 0
18000, 16856336, 0, 0, 0
19000, 16519919, 0, 0, 0
20000, 16843963, 0, 0, 0
21004, 16411893, 0, 0, 0
22000, 16732646, 0, 0, 0
23006, 16269104, 0, 0, 0
24000, 16810847, 0, 0, 0
25006, 16702885, 0, 0, 0
26000, 16777145, 0, 0, 0
27000, 16800477, 0, 0, 0
28004, 16577350, 0, 0, 0
29002, 16607837, 0, 0, 0
30001, 17019837, 0, 0, 0
31000, 16458753, 0, 0, 0
32004, 16514712, 0, 0, 0
33000, 16741123, 0, 0, 0
34000, 16580879, 0, 0, 0
35001, 16721763, 0, 0, 0
36001, 16959288, 0, 0, 0
37006, 16132504, 0, 0, 0
38000, 16706888, 0, 0, 0
39000, 16782398, 0, 0, 0
40006, 16341645, 0, 0, 0
41000, 17111970, 0, 0, 0
42000, 16854292, 0, 0, 0
43007, 16405829, 0, 0, 0
44000, 17110594, 0, 0, 0
45000, 16737146, 0, 0, 0
46000, 16832787, 0, 0, 0
47000, 16771128, 0, 0, 0
48000, 17046629, 0, 0, 0
49006, 16255941, 0, 0, 0
50000, 16879396, 0, 0, 0
51000, 16465658, 0, 0, 0
52003, 16620042, 0, 0, 0
53000, 16679141, 0, 0, 0
54000, 16792087, 0, 0, 0
55002, 16689794, 0, 0, 0
56000, 16942484, 0, 0, 0
57004, 16581089, 0, 0, 0
58000, 16933723, 0, 0, 0
59001, 16630418, 0, 0, 0
60005, 16309630, 0, 0, 0
61000, 16803713, 0, 0, 0
62000, 16970950, 0, 0, 0
63001, 16519079, 0, 0, 0
